NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Piura,Gastronomía,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Farmacia,Madre de Dios,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Derecho,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Biología,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Odontología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Trabajo Social,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Electrónica,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Trabajo Social,Madre de Dios,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Trabajo Social,Madre de Dios,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Mecánica,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Ingeniería Ambiental,Madre de Dios,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Agronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Biología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Biología,Madre de Dios,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería Mecánica,Madre de Dios,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Cajamarca,Psicología,Madre de Dios,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad San Martín de Porres,Contabilidad,Madre de Dios,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad San Martín de Porres,Medicina Humana,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Pontificia Universidad Católica del Perú,Educación,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Civil,Madre de Dios,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional del Altiplano,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Comunicaciones,Madre de Dios,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Ingeniería Industrial,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Ingeniería Civil,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Tecnológica del Perú,Biología,Moquegua,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Economía,Moquegua,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad del Pacífico,Psicología,Moquegua,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Turismo,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Odontología,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería Electrónica,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Economía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Odontología,Moquegua,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Veterinaria,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Odontología,Moquegua,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Derecho,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Marketing,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Farmacia,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Turismo,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Marketing,Moquegua,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Odontología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Odontología,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Ricardo Palma,Química,Moquegua,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad de Lima,Psicología,Moquegua,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Administración,Moquegua,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Economía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Veterinaria,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Economía,Moquegua,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Economía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Biología,Moquegua,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Derecho,Moquegua,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad San Martín de Porres,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Química,Moquegua,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Privada del Norte,Ingeniería Mecánica,Moquegua,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Veterinaria,Moquegua,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Marketing,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Odontología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Enfermería,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Nutrición,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Piura,Derecho,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Biología,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Agronomía,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Arquitectura,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Nutrición,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad del Pacífico,Contabilidad,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Turismo,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Odontología,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Comunicaciones,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Industrial,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Odontología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Farmacia,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Comunicaciones,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Comunicaciones,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Comunicaciones,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad San Martín de Porres,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional del Altiplano,Agronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Industrial,Pasco,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Derecho,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Enfermería,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Medicina Humana,Pasco,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Psicología,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Privada del Norte,Arquitectura,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Agronomía,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad San Martín de Porres,Enfermería,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería de Minas,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería de Minas,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad del Pacífico,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Comunicaciones,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Medicina Humana,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Medicina Humana,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Agronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Trujillo,Educación,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Continental,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Derecho,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad del Pacífico,Enfermería,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Biología,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Medicina Humana,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Administración,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Turismo,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Arquitectura,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Comunicaciones,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Comunicaciones,Pasco,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad de Lima,Ingeniería Mecánica,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Industrial,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Educación,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Derecho,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad San Martín de Porres,Veterinaria,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Turismo,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Ingeniería Civil,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Cajamarca,Derecho,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Educación,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Nutrición,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Enfermería,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Ingeniería Industrial,Pasco,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Arquitectura,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Medicina Humana,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Economía,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Contabilidad,Pasco,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad de Lima,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad César Vallejo,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Química,Pasco,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Tecnológica del Perú,Educación,Pasco,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Trabajo Social,Pasco,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Farmacia,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Contabilidad,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Altiplano,Nutrición,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Contabilidad,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Enfermería,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
